Genes,actin_A1,actin_A2,actin_A3,control_C1,control_C2,control_C3,troponin_T1,troponin_T2,troponin_T3
APOL2,10.44193781912492,10.461309476756458,10.568139621714746,10.206405585645097,10.721124333296206,11.014961022851633,10.66020987335256,11.043129841208009,11.35085057341987
MYBBP1A,11.068739275701372,9.551268959550674,8.875300886884501,10.495188175704744,10.23370355194015,9.52773307147851,10.530386827906431,10.651982453856501,NA
FYCO1,11.671496838718168,11.580262071301279,11.735869067462366,11.726037282753829,11.249151227534675,11.4004516772599,11.812955412767822,11.219649757164653,11.063320922160806
JPH2,12.158275730470017,11.450340079433921,11.984784507722093,12.25430822309289,12.037502340913848,12.282451388777977,11.949739183632424,11.64565843240871,11.330295085950477
CORO1B,10.285795207250798,12.112714225501634,11.967404289871544,10.17574126124964,10.36285146153555,10.189157405226378,11.694070538532495,12.454761951264942,11.9733637358896
TXNDC17,12.616520309439395,12.944877687047633,12.9234889692559,11.180320021927745,12.110096410898473,12.608410700292886,12.732907259713649,12.225157977628028,12.887892675579305
PLCD4,12.163231397338157,12.582581875404165,12.39639658855279,11.819142936708168,12.145090110827226,12.33958559588501,12.61150208067909,11.967880840283971,12.346210689850281
CPPED1,9.543640872559383,10.04167283938102,9.508395007365962,8.874572391498065,9.448715152560542,9.29166477841493,9.874864575278357,10.430800623532523,10.612205036694897
VPS25,11.869764883063759,11.826023482922565,12.407853080218558,12.09119403538974,11.603257972742338,11.785742612770765,12.401260867716543,12.911474382403604,12.18712192327498
MRPL45,9.300533314917551,9.480050996517853,9.348157158857134,9.560232520792821,9.588268642730815,9.514414232112564,9.494332049627829,9.575170489969132,8.887811588050234
NUDT16L1,9.656036874526183,9.302554392860632,10.01845920924141,9.50860080647277,9.318436608978104,9.436730278314784,9.412694740896317,11.178720864825745,9.833837887348963
UQCC2,11.258836881818803,11.29946368091183,10.87823487911234,11.609737420286216,11.686837525193626,11.872394008296887,11.156626671382439,11.123992032287823,10.58115349580929
MIEN1,11.30465933754333,11.849461415715798,11.66835761298133,10.62331454027247,10.813829280250253,11.062160846984659,11.267945383665683,11.278455266159842,11.365327286040078
PRXL2A,11.285049666741719,10.94267417100417,11.43097048940512,11.413369885818092,11.675480759150135,11.425084743242847,11.63926382316876,11.869669777742839,10.666845337619822
ERP44,11.990050301631975,12.539510231309642,12.461325763537054,12.051481378081899,12.14315996804227,12.277693344315011,12.29856381429491,12.753424191218311,12.545911155423081
NIPSNAP3B,11.364605260237914,11.3506961343451,11.043307357390955,11.563366489600359,11.738940902544865,11.619770631969898,11.578638440895679,11.146715037905778,11.511979909743854
NTPCR,8.845257946550639,9.693244745609372,9.316017249495683,9.176772092383429,9.115348028005364,9.641157631165296,9.873100750009673,9.641984883225222,10.247694295551872
TACO1,9.123911024968727,9.1398761780096809,8.893147579623456,9.460643897467929,8.994142991621874,9.559440681805615,8.69780400650087,9.769836873041093,NA
HDHD3,NA,NA,8.851043134807416,7.94610256138238,8.453834430310398,10.450143961591113,10.186696153643442,NA,NA
TUBGCP2,8.090321608228308,7.561776717330498,7.4422863076327825,7.7201321172005155,7.489859533229868,8.54320687130468,7.711646326618165,8.627786187428516,9.111355166383843
ESYT1,9.755781583974692,9.66900549921137,9.797990552481139,9.513790749483025,9.843186172882852,9.562618315622343,9.568723787842822,10.611930409946684,9.84196683101668
UBAC1,9.106344815259682,9.60344646048292,9.47073410778106,9.503706858039195,10.144576873466432,9.075896254017753,9.68749537647304,10.130963387164783,8.481633966242583
COPS4,10.862529977612521,10.800283987271715,11.061917922454635,10.554655996825776,10.648755650049416,10.680858471739882,10.82234836605577,10.956908552093216,10.810346698157968
ANP32E,11.648959702870064,11.992111192637134,11.543775357989293,11.003766744159996,11.116473927909407,11.42347837720184,11.361222134250859,11.418064740648726,11.5115797176274
TMEM43,11.437705264587468,10.70250649094121,11.29001308535945,11.263345500370978,11.020222985020425,10.826052034830168,11.122721053468076,12.394157188204037,11.396866475176063
TBCD,12.737752240191009,12.145441826330144,11.99322500615738,13.026085650327563,12.591015023382685,12.066153114428163,12.349267404536569,11.822877500502319,11.13359178016021
THTPA,10.072213012239908,10.776046397591559,10.516113666847792,9.639642783698555,10.066528859520975,10.249670507577942,10.705096716337469,10.329446221236882,10.926877677207488
NDUFAF3,7.079164742037307,6.7881506032776535,7.702830667488522,7.582563183543897,7.325559696063122,8.267761476905806,NA,5.5497122907707555,NA
DOHH,9.978295749792592,10.136222153170195,10.406033486418629,9.055580706272186,9.562856774617597,9.777499607344566,10.296420315138603,9.939738815378265,10.455764604742193
TUBB6,9.01982698854611,9.356810673591017,9.49754348145682,7.91221272722159,7.834830960983549,8.920439206094366,10.91540885808119,9.966144913345602,9.69893728476131
CCDC28B,8.464672148730655,8.019562930497768,7.876904568971749,7.774398090334696,7.970157671359363,8.2832615476695,7.7036959764890005,6.1512865272641335,NA
EFHD1,8.697959683587875,8.376902433288583,8.701121340905164,8.54434241410735,8.673086425711782,8.386121156814855,8.455512169351785,8.738409820297397,NA
APOO,11.876209957513753,11.87549979503774,10.899764747642793,12.719429447227435,12.768692048443796,12.756625119924667,11.564833196224972,11.312032057852148,10.316883448078306
MECR,10.726453325599866,10.490810773471566,10.948856321585438,11.001520601375855,11.4919983603918,11.32683392436484,10.28290308333826,11.084037681866667,10.284102094263453
NTMT1,9.22463871455362,9.133364936263892,8.975655977938166,7.9597064100473816,8.206438103548534,8.804898132268972,8.419087978854733,8.614993202812137,9.800579843982046
TUBB2B,9.760487648435442,10.243536374880568,10.054807768744148,9.085071396626658,9.070842782405927,9.718043650232477,10.005778914918134,11.016919161976604,10.253422057636538
TMEM109,13.775936420729206,13.451275550750996,13.46896383456326,13.837460397380578,13.574912776980176,13.857427052470603,13.565740621310685,13.948591295114113,13.043478714177658
PBDC1,8.494123553503028,8.618829622441952,8.48153651969687,8.020871829702104,8.085185617847898,8.315601014061706,8.121032794458479,NA,8.569589824237287
TMED9,8.58752500139465,8.412383544000956,8.477190065859386,8.582145746024489,8.525947486182456,8.251084697451532,9.585210442624412,10.79617572232113,10.360155741467796
TMUB1,9.573043098153404,9.91082507897642,9.622324587528091,9.336986262623242,9.499467229580711,9.707704233156775,9.1147782427129,9.025903183807795,9.483383782067257
TIMM21,9.3592971375211,9.32328542336878,9.237855264071651,9.520320093300148,9.446253750260315,9.764829080120538,9.666795640680775,9.636262088806376,9.21971063954878
TPPP3,13.300438364380913,14.646140209194819,15.130256281306288,10.589053508005028,10.653629695096953,11.049324927481965,13.250906041679102,13.084255614915293,14.328524768572608
NUDT9,9.833691551917866,10.24336442569366,10.00040851789996,9.632381272355744,10.198948362126426,10.017921907997263,9.896418690539727,9.956054047586143,10.506960719571701
FUNDC2,11.310964892594725,11.421165207386242,11.189528084232766,11.63462956768316,11.537882262280462,12.366007954347758,11.503665962701179,11.412834440119273,11.193945169278408
SFXN3,10.640362444190643,NA,9.995597578322014,7.141566140666857,NA,NA,9.657350608369285,10.885681122782671,9.110180514361693
LSM14B,9.293503836097516,8.981480367285236,8.788829242234726,8.99499826227984,8.962361039265147,8.946380165995706,8.838668823229192,9.003797622998182,9.895457027688764
SORBS1,12.603491897345746,12.476972010812299,12.316143494823535,12.730951945736392,12.35360925842378,12.3743439890385,12.251914384226545,12.735154044076305,12.235927460113581
HINT2,9.407297510227576,8.986786351200427,9.158680369704614,9.135266896869794,9.20327932533798,9.492400014519323,9.298163403880144,9.205917845959256,NA
NT5C1A,13.416436496304737,13.66353198801701,14.131286316748316,13.303389191427197,13.393440626465608,13.199199956630213,13.008631705621761,12.388762981206842,14.573054845068146
BCL2L13,11.20189188643442,11.094335051125324,10.812153499433355,11.22586415361482,11.462799168751062,11.476388822730357,10.731140480110252,10.545114732928228,11.356066759940205
ASPN,11.415947702005255,11.143350532819522,10.186943705492654,11.292754582477151,11.661332752795186,11.468405127626713,10.22001549203731,10.818334517541176,10.92303626231483
SRRT,NA,NA,NA,NA,8.602390809781589,9.248888199256536,9.061322584427312,NA,10.022534268237864
IDI2,11.417647647014814,10.759488765987587,11.303342497069558,10.420549552152366,10.654978785192434,11.299757511839319,11.544095171879672,10.925763829029751,10.627140193889208
HDHD5,12.571429875440067,13.61749042333942,13.102877893637027,12.572555760295916,13.186166182067323,13.085699833371203,13.065754384455413,13.504796407200768,12.774585298755683
CHMP4A,5.871829356403514,8.396547391244557,7.728954469046697,6.052374591719015,7.170318259890081,7.643856289681349,7.976346449777783,9.042980788407995,NA
EIF2A,9.990042255031728,10.203369657543192,10.51075427963835,10.022131968601268,9.598402427614293,10.024972706583835,9.967038883676189,9.811390750126666,10.407458977719347
KIAA1671,9.247754284724902,8.845007986805424,9.04066416333576,8.87770797689424,8.602034422871455,8.767915604141848,8.761911846110621,8.979540816150568,9.34334195925151
MRPL13,8.768137675797528,NA,8.575016237157824,9.059088473776562,9.58978868706777,8.813001925474266,9.762649456528601,8.650327224912331,NA
MRPL1,9.230461024031168,9.835518322364637,9.574100417921194,9.537738686617754,9.949203693766025,9.872208525866458,9.714234272635512,9.703173390776485,9.57156305219755
LRRC2,8.691338740203872,9.318285202938927,8.267123606002913,8.630937043558724,7.73592348307832,9.232404137609908,9.053358463727543,8.336710746088418,9.841523464240057
NLN,11.841807979402681,12.294794120338064,12.48619898966533,10.80153862010329,11.480477196211151,11.572752325498806,12.020163939810033,11.668070035555477,12.536587204757867
TRIM54,9.884252956469727,9.931691930871445,9.759485437046,9.743096247172968,9.360794337405625,9.92711571084235,10.01839493645353,9.51257561120681,9.883490994770625
TRIM55,9.517868163251434,9.065906263833881,9.090966646624857,9.302999420970608,9.490239761996534,9.583771009719646,9.523445117102998,9.324889341177053,NA
MRPL37,10.229261952171656,9.956813106170845,10.176372643703292,10.327096720537677,10.444481404478552,10.548898952865642,10.399801280566393,9.867728629575478,9.85296322953355
OSBPL6,8.43934471043918,8.644654517059479,8.715505611657674,8.489514838009516,8.522969859161503,8.605592934905058,8.526411918616905,9.023149985576852,8.282224805282432
UACA,NA,NA,NA,7.860447054251754,NA,NA,NA,NA,NA
UBL5,10.506837480445139,10.796015266188393,10.666900452797627,10.47842583898599,10.881106311158312,10.638264525630312,10.733016239604309,10.385776138269414,10.901802143757518
NIBAN1,10.02120026244409,9.922468062350845,9.872404012895382,9.468547210306838,10.097096002310039,9.926202096178415,10.055784037356606,10.445129656558212,9.9222893378693
API5,12.247093807741647,12.512793431634744,12.396109706293856,11.660611954675922,11.52339305833909,11.822131235456967,12.086637165994006,12.297191416565855,12.900532882018634
TNKS1BP1,9.279373787857065,10.8332492150058,9.959674427056719,8.70222464223455,8.623685374662205,9.061905775154331,9.23976234872622,10.445417095571027,10.85375801563975
UBE2O,8.954536165612272,9.382544672772873,8.83404117975818,8.320060399752242,8.102832126471581,8.22014612338671,8.821894092130774,9.597784413208378,10.090505230886551
ZYG11B,7.173067453227141,7.562547724199122,6.924004843311192,6.851418861793054,6.611247641426919,6.8705236089187185,NA,NA,NA
LNPK,11.93935882654928,11.511228755866922,11.70435548354106,12.037464590333839,11.781990754574881,11.718789712857287,12.040860979396964,12.067540959960105,11.415805135641076
TINAGL1,10.303678020980538,10.346572932837011,10.435359352568893,10.769408111007854,10.53182143655619,10.10478219086263,9.843283550082422,12.292243973682199,10.341837144115285
PITHD1,10.928525777471023,10.800663047286955,11.17363341760947,10.014928874594844,9.664504100598808,10.266634726288672,10.899613714891991,11.460992890235566,10.736587094927888
SKIC8,11.583303439958376,11.314452588550335,10.61766253504316,11.490077024507666,11.03157715388818,11.06642075119938,9.922517603533677,9.606010939399866,8.920558301999359
SLIRP,7.988698262593485,7.616447322597794,8.060657630384704,7.830724346946627,8.014723508177077,7.805814796197969,7.956456879311133,7.417000145014279,NA
NIF3L1,12.261684030032217,12.733242049417688,12.538278673236544,11.998230768851784,11.91531005898832,12.406481398035464,13.098223453714507,12.742067623444177,12.702976156901745
EGLN1,10.790332204225804,10.368386413809347,10.647260537005211,9.456204490253716,9.632257938513343,9.750429149467287,10.5152776524722,10.101405599949185,8.420103387181822
ANKRD2,11.967518969831273,11.979166648639914,12.863464229554165,11.191595960132902,10.850007075710533,12.354825132712223,12.525970969330714,11.458242544770101,12.20194010733202
NAA50,10.817442722728597,10.948431635281818,10.397991705866016,10.055398535419176,10.248056057094642,10.505504674825914,11.006024462716844,11.347059481803354,11.224779506533379
MKRN2,9.779452069793894,9.5289502265905,9.641414303363113,9.665387441088,9.557563260394941,9.303200814321217,9.635901622056245,9.441735781866285,10.077456652400587
MTFR1L,9.490760523170657,9.286925030326735,9.578233038515462,9.577185211054058,9.423174751570802,9.51919588065665,9.60582912214187,9.795244203360387,9.920628594675362
PAIP1,10.445496747521258,10.297493919031517,10.681311506419533,9.99541385222515,10.40183474528297,10.278230755713015,10.595406685890143,10.697125871544792,10.65984716872704
CLPB,11.72914911420559,11.86094144639435,11.59854536980886,11.670952723462579,11.636647275752715,12.266508061033267,11.276194211409953,11.557621652262094,10.88469997378446
TOLLIP,10.349009458657477,10.755964112276658,10.58599466369927,10.06156351532234,10.577373728975914,10.471868238139173,10.447946378123394,10.620146497339492,10.350232021411745
NT5C3A,12.579733432798001,12.568778730308422,12.670850955555109,12.174152996094882,12.648171978898882,12.769946476062444,12.676309727000683,11.785791645532719,12.698704319936429
HDHD2,11.729684465424954,12.008306204265292,12.204387739154452,10.71087529578098,11.174994321202842,11.707691293356092,11.751143080490834,11.947162048775105,12.211431743060308
RAB1B,14.667685596944517,14.603984199196939,14.25749833900036,14.263904649299969,14.140625173961743,14.607104248207605,14.627863453500519,14.779956972672723,14.110254356309788
C11orf54,12.156996127887702,11.860171357404505,12.121124491158362,11.968498025983564,12.033436767645826,11.930201976900074,12.22557538094428,12.2873044710343,12.366456962220091
ISCU,9.926889228839931,10.600953586838457,11.056301189038834,9.775518222965754,10.111072778478814,10.83919591310252,11.037443998692021,10.734760418452666,11.948675749849468
MYLK2,15.013732911897138,14.64662509726731,15.048844438222616,14.418689889863913,14.459709506806497,14.641516613178956,14.698578679191785,13.444370625294546,14.7609881727384
EHD4,10.782457711132448,11.096688159168163,11.160337867251853,10.250116686455264,10.296126044398822,10.825791597529424,11.173714608415235,11.630030449014559,11.533733669302428
SH3BGRL3,8.992269926140057,8.939588029125082,8.282133390732117,8.200418035239856,9.054718263985839,9.254232624879558,8.710878738798783,10.5219377776239,8.998759650910369
SLK,10.787543856778179,11.123052080782532,11.102553158464438,10.32324620599694,10.324037713724314,10.40294809180216,10.52684536774536,11.137945332681891,11.26945128758047
PPIL3,10.867835534081976,10.719001721218806,11.005989387018502,10.693974742916401,10.709626660154578,10.955896437379195,11.037430270767528,10.700951159972641,11.537638687372798
PDCL3,10.300524163330728,10.328336404336046,10.45984201541025,9.878887770382388,9.655120668909342,10.112811385777777,10.003489802822765,9.86598374921024,8.550242715866357
PPA2,9.571640787646512,9.937929845561452,10.309487722551559,9.727329985656912,10.085724726179077,10.188581617624795,10.437998874000634,9.834989818122981,10.30722358236345
MRPL46,8.289917286033631,8.000826659803737,7.813388716299114,8.271296065312232,8.189123027343513,8.654069099202815,8.578809640374729,7.8041439311482925,9.712755681290316
C11orf68,10.888738050075553,11.57647489886126,11.166184699373169,10.37297190441322,11.082980613825388,10.865764196459008,11.22846881192229,10.537878432997466,11.287331457774767
GHITM,9.934127232786429,9.383248518910774,9.611398271702303,9.616440407847382,10.055227660898616,9.687129730433679,9.549772880942012,10.559864598918475,9.959415558042009
BOLA2B,12.727044023372233,13.504333136277163,12.76118675310818,11.86547538257238,12.666114089723507,12.847296209045666,12.522822456335474,12.725001735808068,13.55341330543765
TMX1,11.84802430122022,11.267576864996792,11.547580957138777,11.954770511226734,11.73798667210327,11.813516672877952,11.836780199362387,11.922071452401166,11.904873910523083
CHMP4B,7.717210299019595,8.365206891757609,8.41497135722869,7.1997782283372,7.100719614425506,7.542227090313684,8.622971093268859,8.834490011897387,8.033866847612261
RWDD1,9.80078056214958,10.586670932107026,9.993999791792524,10.585468327475594,9.39828195564336,9.656109235709089,10.76365431938283,10.416322531520922,10.482979632957083
RBKS,9.992102775235105,10.589941758623116,10.62649873399263,9.690318477178707,9.673040477814876,10.48416293880216,10.594837761209842,10.172139941114487,10.717492745987927
FN3K,9.55662100587241,9.843683087510207,9.39329391699934,9.663865909337002,9.942271103327327,9.779857217024324,9.505072741663906,8.995136805563915,NA
WNK1,10.75117631562831,10.78716796881982,10.846458533545697,10.45839547357006,10.234482160120471,10.099413565287591,10.571449285453562,11.683371881584401,10.615721584008751
RNPEP,10.293012922877825,10.599215495017718,11.40082602471317,10.023227624961269,10.185371029235403,10.068612954293688,10.489908155082293,10.823035786443082,11.105345459631975
GOLPH3L,7.95011342743328,9.298733912123549,9.23905428356305,7.65395568933424,7.918928812831565,8.430895746408185,8.651213177854196,9.300368577472115,10.211803141398237
GOLPH3,10.059115631290727,10.118155709792463,9.528147787213266,9.892803859360848,9.634828733955057,9.539608613628333,9.70907347061334,10.361171472800569,10.13944902997307
OSGEPL1,10.232977366226258,9.720153605958604,9.5663318919881,9.53098368975574,9.738001032459639,9.613015191180212,9.746764545725075,10.055246310868544,10.267020725427319
GLIPR2,8.154725762861315,8.377778818598845,8.966767867316399,NA,7.46120316274979,8.105751400738537,7.952438266852354,8.410430499454067,9.006689033244621
EHD1,10.474896481364379,11.097928316455398,11.040870096095787,10.093490987527392,10.325119840632446,10.47275107188111,11.060918802750622,11.524747379913165,11.345432969261601
EBF3,6.866381022298458,8.442280035252585,6.548132412420296,7.446099046982215,6.786398538707296,NA,NA,9.796015266188393,9.4697370468324
RGCC,9.92169219795988,10.460803985125239,10.104311119985468,9.033489077659729,9.059609448884387,9.794035646612233,9.883321338921537,10.894476749915382,10.501996370055375
CIAO2A,11.283308739859987,12.234630567618623,11.33405811292523,10.511159643534647,11.12907293564005,11.245649180737267,10.856562664366862,11.566310585687102,11.574976618432068
CCDC134,9.60805250233522,9.532143490732576,8.628759016560474,8.746668111858735,9.161012091269283,9.206460082132985,10.129218609478679,9.687415927856062,NA
RETREG1,11.222034118312498,11.342996897736713,10.925259576309884,11.011505054799427,11.146314097472807,11.545345817809938,11.25600223742595,11.16667170030182,10.510157497137218
ACSS3,8.914287703243392,9.649895636569934,9.776010196683549,9.359202681850713,9.828009508745962,9.65475594980642,10.468545431298866,9.168901383240676,9.755470139785979
NOL6,8.257986940353348,9.419867458053591,8.62261926554051,8.588351105579896,8.457229814516177,8.281726065287776,NA,8.997199243748026,NA
SYNC,11.83054937437398,11.80384050448432,11.363251348296071,11.499118378144718,11.653288466347483,11.855577092790892,11.190861740618212,11.602158488740358,11.321866102752953
AAMDC,14.410703036248323,14.783222550841819,14.47135133364225,13.720466808328666,14.15530813706636,15.21482637392452,14.724439573471354,13.005010646020306,14.118666586167027
PTGES2,11.92386598115147,11.946628525272216,11.839600354958367,12.43700116273298,12.593684888675517,12.571762122414857,12.214686426943167,11.7594180243261,11.189453956050333
ACAD9,8.320913343146257,NA,8.415229731753929,7.663067041823019,8.045069036375173,7.470854066949738,7.904628601019006,NA,NA
METTL7A,9.726970821533131,9.548271297459468,9.580981913961967,9.251619690901272,9.017114618973954,9.780821881498133,9.531806408086451,10.135878784523339,9.79025562688839
MMRN2,10.293885430302371,9.956961709299897,10.335479682890659,10.377937118577112,10.425786526932455,10.21910800346134,10.415583293035862,12.695469735629892,11.384282129142694
JPT2,8.995656930983756,9.345416335799243,8.746756149630574,8.348523889876482,8.463485227170786,9.035131748024746,8.92362827935783,9.224071635973603,9.883350231552232
SYNPO2L,11.386498426396553,11.105332362855654,11.177833598704533,11.171893549106963,10.941854585357822,11.289848354152696,11.159095553539865,10.973397668615195,11.496953614420772
LRRC40,13.257281332520101,13.499646606049545,13.407086917493114,12.569222778682018,12.327347733152425,13.380132300484135,13.200465643850174,12.67966482301949,14.156079080661037
