"","P1_slow","P2_slow","P3_slow","P4_slow","P5_slow","P1_fast","P2_fast","P3_fast","P4_fast","P5_fast"
"MTAP",11.6536425145648,11.7622607068974,11.7666976959066,11.6600895129889,11.8728336746613,11.5046998337758,11.7091977868515,11.5150907806521,11.5327163104993,11.7721206606044
"PRKAA1",10.868822554775,11.0784443883232,11.1799090900149,11.0238893645499,10.7146958077597,10.7957880483935,10.8897062710496,11.2430338320804,11.2303744085045,10.4235046393921
"CALCOCO2",8.74017877240323,NA,9.89682583324775,9.04473583890296,NA,NA,9.00842862207058,NA,9.00750948667714,NA
"EIF2B5",11.5705315548309,11.6582873650869,11.6310690095904,11.5362472156881,11.4817994316658,11.350330149029,11.4272866511768,11.5320636537774,11.4443937530666,11.2602075670867
"TARDBP",10.5577508717625,9.82724742128313,9.19405076282212,9.82652147622782,9.99367436175059,10.1592028004607,10.0072914729942,10.0357613550736,10.1213910538839,9.97088240674531
"HNRNPA0",11.57931593758,11.3761936310785,11.3298383852354,11.3695646317345,11.4122681512221,11.3721279797082,11.240791332162,11.2427037215729,11.342263606441,11.3285161317091
"PAK1",11.3663222142458,11.4339557166519,10.5854038828499,11.1114767416303,10.8865155002669,11.8602454759767,11.6134635712299,11.4418807752107,11.9481367172098,11.3128530091602
"AIMP2",14.2359655135475,14.1357092861044,14.0951462239956,14.1456443480858,13.9472442523197,14.2155560557576,14.197461303941,14.2100548708571,14.3566921493053,13.9111672514865
"PRDX4",12.3869165451304,12.634690353607,12.514861115538,12.3764483040564,12.3846580567053,12.7927374321435,12.7468115731881,12.8814237320246,12.7155058922678,12.5948121076801
"PAK2",12.7099437733082,12.9283073962164,12.6208521263019,12.7499071279942,12.6688783379286,12.8209034308683,12.9444635199123,12.8381995952591,12.9182260574362,12.6392520890887
"CBX3",10.5507467853832,9.23511239900343,9.97742304090898,10.2548119385083,10.0399197517864,9.35140527570162,10.4021703161183,10.3286770321399,9.7262181593322,9.90800825122957
"STX5",11.318136420968,11.3592608936346,11.4403085872594,11.4527079544586,11.6136053180634,11.238391639651,11.5434378836921,11.3771183251275,11.3148376366274,11.4398920706417
"PSMD2",13.780547184133,13.9204645147968,13.9745759159662,13.8677543487561,13.8202886764779,14.0216132620061,13.9776242105461,14.1298786497359,14.0620793975418,13.7709697459768
"MYBPH",14.81626419812,15.7613694297801,14.8430633775712,15.2837428576243,14.6568549149242,14.309456321971,16.4431551999769,16.1063094242217,15.683917638924,12.9993956315755
"SELENBP1",15.5203600742473,15.9903699229404,15.5581606184519,15.3987614299199,15.2363132270428,15.4107923947051,15.5265252791305,15.1830771285089,15.076673348767,15.0744678658741
"G3BP1",12.8126275610191,12.8077574035893,12.7376698631775,12.7238000532904,12.7457100338335,12.9025751342817,12.6529278583795,12.7398945022545,12.8265405429131,12.7745615791732
"PABPC4",13.3091746021364,13.4120405145517,13.3303567169579,13.3997779887752,13.2775780024157,13.2910511078262,13.2946123716573,13.263370443726,13.4508632773497,13.1532972904566
"SGCG",13.4004258550814,13.3020676725265,13.2190989256923,13.4469263364144,13.3803442403703,13.3743700940628,13.590440854064,13.3717766443379,13.4371408517791,13.7089666208228
"EIF3I",11.9953502492784,12.1964203985804,12.1442420878877,12.136027513005,12.0947935757822,11.95702508121,12.153700853415,11.9371346999747,12.147758792238,11.9703719663563
"MFAP5",NA,11.4707063667858,12.2411281204095,13.0090027844699,NA,NA,11.4351962291014,NA,NA,11.4093909361377
"CTBP1",12.7418882727353,12.6561432689219,12.5507467853832,12.7994151982121,12.595809084804,12.5896066759952,12.6103581809386,12.5518542075174,12.6548127746925,12.5574134409416
"UBE2V1",10.4690515955895,10.6979517861461,10.786702534589,11.1191291816653,10.2065573970321,11.0961228410131,11.630263507972,11.5071653055976,11.1672111356052,10.650056976494
"MRPL49",11.0901124196643,10.9603278052858,11.3950029705358,10.8748260121536,11.0498485494506,10.6407962368733,10.8461250106418,10.752188274389,10.4700310171166,10.8968917470094
"DYNC1I2",11.948711706372,12.1406485255984,12.4539187750425,12.2009616075731,11.9266412599247,12.0360606089481,12.2242083045713,12.4222484630277,12.3723458446599,11.9720245089936
"ILK",11.9708608957694,12.1112767372953,12.115047756041,12.0461588382252,12.0696242179884,12.0765551153935,12.3709652405027,12.000443729545,12.4287629343831,12.1358118741042
"NNT",16.7392792479938,16.86060204797,17.0477629608233,17.2652468761684,17.1357092861044,16.3306676467865,16.3110590878778,16.4286676319878,16.8135681951028,16.640116553191
"SNTA1",13.2616587433413,13.0877313325756,13.3843790481296,13.2470678023136,13.2170337623001,13.1571447922995,13.3341335907982,13.4142888365628,13.356034483831,13.3051523118584
"SNTB2",14.1089342470079,14.2177759867938,13.9106427304696,13.966221343661,13.8071583275942,13.7375536824714,13.3480365127006,13.2135842278515,13.2368590090548,13.1643498028843
"SF3B2",11.2261236370868,11.1452636975783,11.086694874893,11.2108697358065,11.1270429423978,11.0055122728375,11.0393777539422,10.9298575575316,10.8064610115292,10.9816413397241
"GOLGA4",16.6699780163311,17.0708546870208,17.2333107194149,16.9515993206253,16.6081963347744,13.1133563758384,13.852321203792,15.7252528752205,14.8893138223844,12.8561161797776
"PDAP1",13.1830150008828,13.2999663789267,13.2464140256193,13.0333870450375,13.2482240896685,13.195469101577,13.5555859427164,13.3446487130216,13.2873444454004,13.3472990563737
"TMED1",11.3106127816595,11.0430272835945,11.4171611033528,11.4106354305758,11.5741745144559,11.5289858778262,10.8992285097963,11.4166964991676,11.393390457444,11.3717766443379
"FKBP5",11.134466299591,11.2716532244896,11.0153105054798,11.1643287274479,11.2957918888129,11.6864086049713,10.9684364043348,11.0066697034084,10.9255486505933,11.0741996367586
"MYO9B",10.8625211314722,11.1169676945117,NA,NA,NA,11.4024849854195,11.4052450772554,11.2136085278172,11.2633396312836,11.3853447490245
"ROCK1",12.5945460943451,12.475145696712,12.4768885566509,12.2867367879147,12.558336288611,12.1604308036537,12.8541417879082,12.560908826312,12.6200728466076,12.4259685314521
"PICALM",11.1892035270062,11.3334572781418,11.4401787922365,11.3051976465886,11.281001468854,11.2206438272354,11.0346751798089,11.2073154453889,11.1584222631377,10.8694550417444
"MTM1",10.8454923946382,11.2215992040872,11.5151173966216,11.4146852358072,11.1986395863824,11.4529721854811,11.5850282127117,11.5448633831171,11.7345910840736,11.1572573176614
"SQSTM1",11.3851996752435,11.1351000195663,11.3435964814033,11.2933685934669,11.3608470841797,11.5731185794423,11.4991158114661,11.8438190072258,11.5826174455126,11.8449528606715
"MTX1",11.3663222142458,11.6060951711503,11.4843172266144,11.5751027224462,11.4067340361895,11.2984979461128,11.577490223569,11.4057698341598,11.4867139738139,11.3287614819749
"ART3",11.9637888046093,11.7648715907361,11.6348110501717,11.4579662769518,11.9106427304696,11.8966016172576,11.7546871139361,11.7227252078924,11.9088746146199,11.9796847461861
"TUBB3",12.2837318561282,12.2687353314559,12.1163439612375,12.4105679496243,12.4292807174224,12.3249034010385,12.0096606896467,12.1570879344594,12.1051719176961,12.1380193592127
"ASAH1",12.4080490572607,11.9068905956085,11.8454900509444,12.20900550015,12.2106713437856,12.2307470058395,12.086856846409,12.0090543678642,12.194241692421,12.2309991182121
"PPP1R1A",12.3170139556814,12.2566185538716,12.1381085756616,12.3687847154859,12.3308972761467,12.2830983724118,12.2340300196032,11.9408274427914,12.2823618266396,12.0414743543843
"PIN1",12.6447515066861,12.8257483585283,12.8677958966373,12.8999390978058,12.8117299043994,12.71081934559,12.8546911514663,12.8517137135528,12.7964675665158,12.8864521973399
"EIF4EBP1",10.704927378324,10.7591214108515,10.5132341986394,10.6896890997643,10.8050183123382,11.1403121478178,10.8899069795303,10.6117994383011,10.7218852774925,10.7502966431554
"CAMK2B",14.6931329264246,14.532599438673,14.5933327601614,14.6221828298589,14.5627194270493,14.7158024217947,14.6558861212255,14.6201052486071,14.5928350981466,14.6273770392687
"CAMK2G",15.2484979669943,15.0617087046606,15.1537697178391,15.0525507135803,15.2288186904959,15.199754992191,15.0576108075044,15.0412784947915,14.8262120244435,15.1809321659509
"CAMK2D",14.7497052965964,14.8165387103595,15.034983800336,14.9669901701934,14.6576254920886,14.4659978679345,14.9789145871318,15.023368942179,14.6471711563224,14.4698352669309
"DCTN2",13.0953410362012,13.2862689626798,13.5298209465287,13.2966571748264,13.0464419480073,13.1514345563449,13.4378296684873,13.4106500926418,13.312820263628,13.1708275009731
"NAE1",12.5887146355823,12.5035350729834,12.4514197722748,12.6825206279048,12.4559924123983,12.7144423876318,12.7055074811827,12.5814477588226,12.8726748802706,12.5549077633026
"STIM1",13.1657745187747,13.0984137674679,13.0464419480073,13.1657119922024,13.1208468100031,13.6031779064156,13.266378660928,13.4975025946384,13.6481328456527,13.4339182940252
"SNX1",10.0768155970508,10.2384986590974,10.3651522826612,10.3127887193911,10.1411108708518,9.93104328654738,10.0560686527394,9.97544676564096,10.0775234126211,9.84638718187302
"CUL1",13.0709102573202,13.0766972333777,13.2034749521105,13.0705606133476,13.1549071259709,13.2635368842793,13.2007542239925,13.3711368169419,13.3791074191407,13.2327318671965
"CUL2",12.0170994891403,12.1922895209999,12.1654000982995,12.0849255043933,12.0708705238665,12.1862814091097,12.1676313980326,12.3097956786799,12.1413774910803,12.1403664749987
"CUL3",12.2963426846929,12.3538393720619,12.4350425260044,12.1876984763883,12.407947238207,12.5170763441851,12.5922491209612,12.7203148092245,12.5696776333272,12.6532219717771
"CUL4A",12.9927117855609,13.0030680978006,13.0566377151132,13.149260092955,12.9996477365284,13.0422543240927,12.9649482962261,13.0484919826768,13.1398045564381,12.9184197472758
"DYRK1A",11.0084286220706,11.2093034332846,11.4061465309639,11.2028421318341,10.9978808156258,11.279703430521,11.1934522105032,11.1038000716072,10.993715646504,10.7696341810951
"TSTA3",11.1791004567331,12.5909659181213,11.4280303462257,12.7834840142396,NA,12.4316438512303,11.7772553151919,11.1180884565387,12.2567789751925,11.1266464025539
"FHL1",19.7810342380945,19.5432131126978,19.5691343029798,19.4592482546771,19.6239957674139,19.6735502203858,19.7109518399282,19.601375449498,19.621612644041,19.4548091617538
"FHL3",17.6239780888441,17.1815017046185,16.9544689714343,17.0961720754098,17.4251995089444,17.5348079655165,17.2271080747208,17.1224539292456,17.1781310757316,17.4025731227946
"ITGA7",11.8082327599596,11.9732103425992,11.918583762562,12.0405320792112,11.8976072555571,11.9439799143437,11.968051140765,11.8584495820441,12.0265338166079,11.9419508672676
"CACNA1S",13.8774679046852,13.8354780567121,13.6772791913122,13.7649906934986,13.9287959322615,14.5626866079713,14.3836762107294,14.3848983275776,14.3973376839499,14.4937553643513
"MOGS",12.9925843440058,12.9008620384382,12.9754349701032,12.856110021052,13.1090865429843,12.8513352221309,12.830012037775,12.793623614188,12.5873274633488,12.9773852637689
"SPTAN1",12.9233113675926,12.9773443280909,13.064779808265,13.0472829329363,12.9476369379518,12.8845507458814,12.9260754269005,12.9461752407236,12.8482978445168,12.7993702319202
"AUH",12.2877066087577,12.5997245916674,12.6929172712882,12.8729768528271,12.6454490373152,11.9725562462531,11.9433316544515,12.0977951245352,12.3385107521196,12.0243320603994
"DDX39B",13.0564615899935,13.1331646941161,13.0716768737519,13.1328004325798,13.0884570034862,12.9609028899889,12.8730000084039,12.7791037395843,12.9252587759233,12.8322875243388
"BLMH",15.9070179279679,15.7578389873532,15.3538980680052,15.1656143067651,15.9012440324674,15.9113140103626,15.5630234042527,15.3543871422739,15.1935290090083,15.826019755575
"SNTB1",12.1163439612375,11.6348110501717,11.1922928144708,11.5400501069336,11.6444646983968,12.7697544284476,12.4358857168622,11.915064558449,12.4132498941302,12.3362541227178
"TUBB2A",11.4634170867188,11.4304525516655,11.7005914359038,11.2029310441469,11.3470437394994,11.1227535918991,11.4119663925354,11.5796071928149,11.1984450414524,11.321606834053
"IDI1",13.5957509916114,13.6667010441589,13.4571115029666,13.6130496309146,13.6662240028032,13.1118884938061,13.0335464614773,13.021656039173,13.096250650493,13.1302536297657
"PRKG1",12.5459297690855,12.471675214392,12.5058240250243,12.0600163982009,12.4400520975311,12.5942942752821,12.5443124654478,12.4352520489225,12.0943012176284,12.3811941315443
"CIRBP",13.8902872542634,13.8138112470506,13.6578654979959,13.6192964329824,13.5388921593594,13.442776451459,13.4699643912483,13.1581725851216,13.1251031847062,13.3621163213095
"COX17",12.294890026038,12.6383680315101,12.8368511915349,12.613076280593,12.394275606209,12.2995171342062,13.06940613011,12.7381897191491,13.2578528535601,12.6777359431276
"HNRNPD",12.869279279658,12.9771066766061,13.0616344587949,12.8417980948107,12.8494051009478,12.8497725699546,13.180077324053,12.9228631035821,13.0015313460301,13.0271923781776
"SCARB2",10.4726502279733,NA,NA,NA,NA,10.3697063894019,9.25974326369078,11.0965306885355,10.7270620841566,NA
"NID2",14.0060380786473,13.6772791913122,13.4240350332987,13.7856818944991,13.7967291463746,13.8362254604465,13.6270379257445,13.2592592442229,13.5880401766909,13.6920106007733
"IL18",12.5349399401962,12.4460494067166,12.1099228336067,12.0544498873978,12.1829498454419,12.3038663215797,12.6205978647306,12.23459877352,11.9987420246318,12.4406797365814
"DAG1",13.274958259954,13.2917894401916,13.1538085021022,13.3987102954466,13.1734975689278,13.4290661988717,13.3192756476387,13.2167458581953,13.3922570258711,13.3244266808933
"UBE4A",11.1861142395416,11.3686145306435,11.3219280948874,11.0585532630311,11.1994971342586,11.3119563141888,11.4671200639111,11.5746455580238,11.352223330529,11.501906830568
"Sep-06",11.6302671250268,11.4093909361377,11.5117526537674,11.8068033400086,11.4494232772915,11.7185328760692,11.670771306098,11.651181779083,11.9235162666709,11.4497264332532
"EIF3A",12.9403972495336,13.1222294433449,13.006676715309,13.0447315850245,13.0220227040707,12.9145607757099,13.0684065174863,12.9241815576406,13.0203342870933,12.9147837365291
"UBAP2L",11.922539805578,12.0532471259124,11.9106427304696,12.1399604012498,11.8917837032183,11.9302778604111,12.0929028816416,12.1399361425667,12.1022414751657,11.9712963968052
"SCRIB",10.2674243478722,10.4416266430968,10.7069706391242,10.4614794472862,10.5353714961569,10.4361181039592,10.4231264177202,10.4859645671843,10.3987436919382,10.1038516608186
"MLEC",12.1000052244227,11.9986660178429,12.027373870103,12.0083850833984,12.1170329655384,12.5913504829427,12.4319256501069,12.5943302473319,12.5623044435081,12.3943742651983
"TTLL12",10.8185102805877,11.1428537459851,11.1597767513981,11.0406818643424,10.9214913758274,11.2284901419775,11.240791332162,11.4497058019559,11.2280927045883,11.2945403416726
"DOCK1",11.1683002683444,11.6813789842266,12.4428507929475,12.3406206815051,11.8684290388274,11.0446195228494,12.2044947282932,11.909451890616,11.8794798680794,11.6893603200031
"DPYSL3",14.7550910556037,14.6236642808616,14.5385950876394,14.4175646066417,14.611918133724,12.7052500383816,12.7777792759248,12.7099453802325,12.4793280881114,12.5991917702027
"DCTN1",12.5435152161522,12.7647617261547,12.7409149151005,12.6716546868487,12.5216004397237,12.6615397977602,12.7374369828464,12.8169816239538,12.8020110048148,12.5205032799796
"DYNC1H1",14.5096411169611,14.6888950606523,14.6850498808366,14.6255195526378,14.4830599778717,14.5861329556271,14.7030966092543,14.86281647268,14.7084803811281,14.4902345976731
"EIF4A2",14.9047307380507,14.838613044197,14.7206717868256,14.7464456400304,14.7986742988268,15.1709652098997,15.1830583948986,15.1443038182136,15.1841211153234,15.0798848440718
"CTTN",10.5410966153495,10.9576317065844,10.8783537923062,10.9823875725433,10.7204108892159,10.7118358205845,10.837501652248,10.732091090573,10.9464603879431,10.8351898481557
"ENDOG",11.8827003586727,11.6197247880298,10.8205060851525,11.8203883879499,11.7017656251417,12.105466599177,12.0251741754679,11.0860366796169,12.2123004493468,12.0579327421243
"FLOT2",12.1400564630261,12.008934149686,11.868822554775,12.141784649158,12.081428367395,12.2546994389734,12.1298303643453,11.8733033817462,12.3067404861997,12.1033140389925
"RCN2",10.8610869059954,10.865908848901,11.0658267360519,10.9872640120725,10.9158823356282,10.9213797958958,11.1990501265044,11.170058552222,11.194153553749,11.0289282342586
"TRIM25",11.5224414045951,11.6659781051734,11.4988492065317,11.4367654227565,11.5166849493096,11.4088975773829,11.3095009086131,11.2358945604857,11.294385076404,11.3202872236025
