Genes,logFC,AveExpr,t,P.Value,adj.P.Val,B,xiao,signifficant,names
HLA-E,-0.14664997519902379,9.520838146391307,-0.31681485444150453,0.7614176883555943,0.8659859587324501,-5.434863254769981,0.9608155214821061,not signifficant,
CBR3,0.2603237709070836,10.205873932220204,0.31149561311200613,0.7615604339929644,0.8659859587324501,-5.7368856605895475,0.931547138702059,not signifficant,
RNASE3,0.2503006980073543,9.903149527774016,0.30966352442227824,0.7629145178812959,0.8671010819972438,-5.737445815730067,0.9345093061350567,not signifficant,
C4BPB,0.2564055716395419,9.915132599316182,0.31083007425529174,0.7634759452146592,0.8673146500921911,-5.5582187628439925,0.9331427299456766,not signifficant,
GLOD4,0.10731755298016843,12.519821249766071,0.30836428599924415,0.7638752818325921,0.8673439630392562,-5.7378410909616875,0.9715077206606492,not signifficant,
RPL15,-0.12777459777974975,11.096522140010405,-0.305889285411046,0.7657066567712734,0.8686988256056458,-5.738589567385939,0.9664649817095056,not signifficant,
SDCBP,0.1956482347452564,11.779572423094868,0.3055803026194264,0.7659353943673779,0.8686988256056458,-5.738682593062345,0.9491664883207378,not signifficant,
SESN1,-0.1188861553339251,10.375725494066696,-0.3059468948369529,0.766291088104995,0.8686988256056458,-5.639098946916234,0.9688488327084016,not signifficant,
TTR,-0.1412084511394731,13.766924401923871,-0.30423885518762006,0.7669287293712099,0.8686988256056458,-5.739085394600015,0.9632220880536706,not signifficant,
UQCRQ,0.208498380591287,10.223724681176035,0.30506900438686263,0.7669391009868967,0.8686988256056458,-5.639359160050115,0.9461779656862433,not signifficant,
TAX1BP3,-0.1606861164557838,8.61245984936998,-0.30369495785524947,0.767953731817104,0.8694239713697297,-5.639764969003332,0.9584620798318878,not signifficant,
PGRMC1,0.1048163249345695,9.807444295589477,0.30224254453757493,0.7684078022087151,0.8695140919730197,-5.739681616295945,0.9727654771597581,not signifficant,
NDUFAF4,0.13711033007615292,10.053529165797364,0.3008069652685175,0.7700878086755016,0.870990692520465,-5.640612061058033,0.964813776208139,not signifficant,
DHRS7C,0.16454719783710203,9.436068493687166,0.30008969481193837,0.7706181500453771,0.8711661852022228,-5.6408212192518175,0.9580313325562924,not signifficant,
NRBP1,0.14380476522972785,10.05841915345093,0.29912676242689906,0.7713303275903289,0.871546968693306,-5.641101244561607,0.9633511791043518,not signifficant,
UQCR11,0.215948476164197,9.668613114812917,0.29626368849524076,0.7741956038381804,0.8743590428561551,-5.442064547638439,0.9462316669805977,not signifficant,
ISOC1,-0.08553600600580857,11.010343837604882,-0.2927844948884563,0.7754283865232839,0.8753255777866141,-5.74245400915616,0.9784797400714685,not signifficant,
GOLGA4,0.10226240720806601,8.110004951855828,0.2890772670618274,0.7795032669215848,0.8794978550981147,-5.56447280552609,0.9748483076761942,not signifficant,
PSMA2,0.13695981488663556,8.910187015670425,0.286364784794982,0.7807899740875006,0.8801584510868031,-5.644729191664636,0.9666772718939584,not signifficant,
ASS1,0.12769818393208254,10.42073458255963,0.2855042520899444,0.7808468601373016,0.8801584510868031,-5.744529061913346,0.9689042401621762,not signifficant,
NQO2,-0.12894687751604827,13.760968896817111,-0.28390582440292467,0.7820381746905796,0.8810735767256311,-5.744977778668947,0.9687954221836242,not signifficant,
PLPBP,-0.09355634005240887,11.070123465029479,-0.28240511728898415,0.7831571929878425,0.881906402578938,-5.745396808349355,0.977392259827071,not signifficant,
CYCS,0.17007187438829874,17.64640961125295,0.2791798196066986,0.7855639132864426,0.8841877880034511,-5.746289988884496,0.9597836015039828,not signifficant,
MYH6,0.21405562897566455,11.518289535822047,0.27976096936635364,0.7864021489420727,0.8847024175598318,-5.6461321889653595,0.9498655980739374,not signifficant,
HSPA8,0.07827216329347664,17.08431884942575,0.276369920371437,0.7876625860442549,0.8856912953001259,-5.74705990580477,0.9814910066490579,not signifficant,
CUL2,0.1777188476564593,8.716341918570462,0.2765353729088464,0.7881018673885221,0.8857563098142054,-5.647417703148211,0.9585631636106565,not signifficant,
VWF,-0.1413968651810702,10.93250350422977,-0.2750303791775973,0.7892233458496409,0.8865876192853731,-5.647821206200012,0.9670844304840257,not signifficant,
H2AC8,-0.13311977252501705,12.72023627231065,-0.2737057793462093,0.7896540325212889,0.8866424871926657,-5.747782805784502,0.9690514100063856,not signifficant,
GCLM,0.11441255604984946,8.496735297840486,0.27424301873541684,0.7913656083111549,0.8881348199606097,-5.44736346539898,0.973583203098369,not signifficant,
FGA,0.12838120707152,12.545697527961035,0.27066645158732344,0.7919278606343481,0.8883364697550513,-5.748599092139829,0.9704946326787094,not signifficant,
EIF4A2,-0.07225770999421322,14.278118105967508,-0.26725433624757755,0.7944830097287452,0.8907723556688297,-5.749504803747721,0.9835135395650532,not signifficant,
FGB,-0.1352281370684345,12.80169851005354,-0.2657951642176581,0.7955764811974853,0.8915678519983401,-5.7498886709437,0.9695481973661353,not signifficant,
SNRPC,-0.18005319686918497,8.910207072377425,-0.2675064810617773,0.796352398765756,0.8920068837115703,-5.449063206258171,0.9598286117552988,not signifficant,
NXN,-0.16562357904543568,9.508474723811128,-0.26397337180748787,0.7974781699684755,0.8927562512064461,-5.650719330554941,0.9632129580613277,not signifficant,
GGA1,0.12447396913807296,10.67025788041837,0.2628427541230152,0.7977903622968887,0.8927562512064461,-5.750659032879368,0.9722718406568347,not signifficant,
ATOX1,0.10389624390575314,12.800692641896761,0.26214388243913406,0.7983146897016675,0.8929126731634259,-5.750840145656761,0.9768688440899047,not signifficant,
CAVIN3,0.17087257515567167,11.226604590792325,0.260610555864754,0.7994654317117149,0.8937692500888791,-5.751235842152215,0.9624787122263643,not signifficant,
ALPK3,-0.0756325300841656,10.56279041214358,-0.2600724759464662,0.799869372655653,0.89379051169702906,-5.7513741588069855,0.983252562066037,not signifficant,
CARHSP1,-0.17965289873770374,8.4707587092854,-0.25890004536432054,0.8019215083023192,0.8952206914564188,-5.451597238739036,0.9611186643683701,not signifficant,
IGKV3D-20,-0.16166001844274724,12.722168187348053,-0.25706009954111164,0.8021319215482354,0.8952206914564188,-5.752143301568628,0.9649845814549364,not signifficant,
ANXA3,0.0823483071698572,12.620131568112825,0.256828592126266,0.8023058823948352,0.8952206914564188,-5.752202046135106,0.982025033849491,not signifficant,
MAN2C1,0.09482892476149907,9.326151058548316,0.2563233431309468,0.803205015512351,0.8957934899229967,-5.652655996882884,0.9794331316145051,not signifficant,
H1-5,-0.08843543391865083,13.214444699899765,-0.2537094994932599,0.8046507462308178,0.8969750517272967,-5.752988419618355,0.9809623768855137,not signifficant,
CIRBP,0.07467684174281075,13.318410056726432,0.2531427756447498,0.8050770142249843,0.8970195907055727,-5.753130282191472,0.9839391395341536,not signifficant,
HNRNPR,0.09308025623885108,10.948402687476367,0.25096138174302207,0.8067183956880815,0.8984173212411152,-5.753673408305274,0.9802066761849243,not signifficant,
UBE2V2,0.09395025403913593,14.052603290823686,0.24953616464369158,0.8077913241245148,0.8989590488992231,-5.754025755073736,0.9801459163594154,not signifficant,
